COUNTRY,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Lookup Column Index,Urbanization%,Population,Region,OECD_Flag,YearPopulation
EST,AIREMISSION,CO,KG_CAP,A,1993,81.94,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,CO2,MLN_TONNE,A,1993,18.17,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,CO2,TONNE_CAP,A,1993,12.03,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,GHG,TONNE_CAP,A,1993,14.264,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,GHG,THND_TONNECO2,A,1993,21311.66,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,NOX,THND_TONNE,A,1993,41.522,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,NOX,KG_CAP,A,1993,27.79,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,SOX,THND_TONNE,A,1993,155.542,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,SOX,KG_CAP,A,1993,104.103,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,VOC,THND_TONNE,A,1993,36.148,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,VOC,KG_CAP,A,1993,24.193,,37,70.674,1494128,Europe,0,34610744380
EST,AIREMISSION,CO,THND_TONNE,A,1994,157.616,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,CO,KG_CAP,A,1994,107.771,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,CO2,MLN_TONNE,A,1994,17.63,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,CO2,TONNE_CAP,A,1994,11.94,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,GHG,TONNE_CAP,A,1994,15.055,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,GHG,THND_TONNECO2,A,1994,22018.632,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,NOX,THND_TONNE,A,1994,45.796,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,NOX,KG_CAP,A,1994,31.313,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,SOX,THND_TONNE,A,1994,150.047,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,SOX,KG_CAP,A,1994,102.596,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,VOC,THND_TONNE,A,1994,38.549,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,VOC,KG_CAP,A,1994,26.358,,38,70.487,1462514,Europe,0,39460927932
EST,AIREMISSION,CO,THND_TONNE,A,1995,212.34,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,CO,KG_CAP,A,1995,147.804,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,CO2,MLN_TONNE,A,1995,15.96,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,CO2,TONNE_CAP,A,1995,11.02,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,GHG,TONNE_CAP,A,1995,14.072,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,GHG,THND_TONNECO2,A,1995,20216.402,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,NOX,THND_TONNE,A,1995,46.9,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,NOX,KG_CAP,A,1995,32.646,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,SOX,THND_TONNE,A,1995,115.734,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,SOX,KG_CAP,A,1995,80.559,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,VOC,THND_TONNE,A,1995,43.395,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,VOC,KG_CAP,A,1995,30.206,,39,70.3,1436634,Europe,0,35091624020
EST,AIREMISSION,CO,THND_TONNE,A,1996,235.751,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,CO,KG_CAP,A,1996,166.539,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,CO2,MLN_TONNE,A,1996,16.92,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,CO2,TONNE_CAP,A,1996,11.87,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,GHG,TONNE_CAP,A,1996,14.778,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,GHG,THND_TONNECO2,A,1996,20918.975,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,NOX,THND_TONNE,A,1996,51.34,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,NOX,KG_CAP,A,1996,36.268,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,SOX,THND_TONNE,A,1996,124.702,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,SOX,KG_CAP,A,1996,88.092,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,VOC,THND_TONNE,A,1996,43.851,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,VOC,KG_CAP,A,1996,30.977,,40,70.111,1415594,Europe,0,35561204564
EST,AIREMISSION,CO,THND_TONNE,A,1997,248.256,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,CO,KG_CAP,A,1997,177.385,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,CO2,MLN_TONNE,A,1997,16.5,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,CO2,TONNE_CAP,A,1997,11.74,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,GHG,TONNE_CAP,A,1997,14.679,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,GHG,THND_TONNECO2,A,1997,20543.942,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,NOX,THND_TONNE,A,1997,50.346,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,NOX,KG_CAP,A,1997,35.974,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,SOX,THND_TONNE,A,1997,115.93,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,SOX,KG_CAP,A,1997,82.835,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,VOC,THND_TONNE,A,1997,46.14,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,VOC,KG_CAP,A,1997,32.968,,41,69.923,1399535,Europe,0,35915793910
EST,AIREMISSION,CO,THND_TONNE,A,1998,195.673,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,CO,KG_CAP,A,1998,141.163,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,CO2,MLN_TONNE,A,1998,15.92,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,CO2,TONNE_CAP,A,1998,11.43,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,GHG,TONNE_CAP,A,1998,13.673,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,GHG,THND_TONNECO2,A,1998,18953.24,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,NOX,THND_TONNE,A,1998,45.179,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,NOX,KG_CAP,A,1998,32.593,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,SOX,THND_TONNE,A,1998,104.155,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,SOX,KG_CAP,A,1998,75.14,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,VOC,THND_TONNE,A,1998,39.995,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,VOC,KG_CAP,A,1998,28.853,,42,69.733,1386156,Europe,0,36319928446
EST,AIREMISSION,CO,THND_TONNE,A,1999,203.848,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,CO,KG_CAP,A,1999,147.65,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,CO2,MLN_TONNE,A,1999,14.9,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,CO2,TONNE_CAP,A,1999,10.81,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,GHG,TONNE_CAP,A,1999,12.753,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,GHG,THND_TONNECO2,A,1999,17607.584,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,NOX,THND_TONNE,A,1999,43.206,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,NOX,KG_CAP,A,1999,31.295,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,SOX,THND_TONNE,A,1999,97.776,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,SOX,KG_CAP,A,1999,70.821,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,VOC,THND_TONNE,A,1999,39.595,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,VOC,KG_CAP,A,1999,28.679,,43,69.543,1390244,Europe,0,36719971326
EST,AIREMISSION,CO,THND_TONNE,A,2000,194.832,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,CO,KG_CAP,A,2000,141.25,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,CO2,MLN_TONNE,A,2000,14.51,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,CO2,TONNE_CAP,A,2000,10.36,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,GHG,TONNE_CAP,A,2000,12.552,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,GHG,THND_TONNECO2,A,2000,17313.268,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,NOX,THND_TONNE,A,2000,44.041,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,NOX,KG_CAP,A,2000,31.929,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,SOX,THND_TONNE,A,2000,97.106,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,SOX,KG_CAP,A,2000,70.4,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,VOC,THND_TONNE,A,2000,38.592,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,VOC,KG_CAP,A,2000,27.979,,44,69.368,1396985,Europe,0,39809392234
EST,AIREMISSION,CO,THND_TONNE,A,2001,197.069,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,CO,KG_CAP,A,2001,143.479,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,CO2,MLN_TONNE,A,2001,14.97,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,CO2,TONNE_CAP,A,2001,10.75,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,GHG,TONNE_CAP,A,2001,12.897,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,GHG,THND_TONNECO2,A,2001,17713.829,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,NOX,THND_TONNE,A,2001,46.01,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,NOX,KG_CAP,A,2001,33.498,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,SOX,THND_TONNE,A,2001,90.702,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,SOX,KG_CAP,A,2001,66.037,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,VOC,THND_TONNE,A,2001,38.08,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,VOC,KG_CAP,A,2001,27.725,,45,69.242,1388115,Europe,0,37531940642
EST,AIREMISSION,CO,THND_TONNE,A,2002,186.437,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,CO,KG_CAP,A,2002,136.334,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,CO2,MLN_TONNE,A,2002,14.57,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,CO2,TONNE_CAP,A,2002,10.52,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,GHG,TONNE_CAP,A,2002,12.557,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,GHG,THND_TONNECO2,A,2002,17171.212,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,NOX,THND_TONNE,A,2002,46.715,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,NOX,KG_CAP,A,2002,34.161,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,SOX,THND_TONNE,A,2002,87.026,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,SOX,KG_CAP,A,2002,63.639,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,VOC,THND_TONNE,A,2002,37.239,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,VOC,KG_CAP,A,2002,27.231,,46,69.116,1379350,Europe,0,37926051694
EST,AIREMISSION,CO,THND_TONNE,A,2003,176.519,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,CO,KG_CAP,A,2003,129.645,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,CO2,MLN_TONNE,A,2003,16.56,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,CO2,TONNE_CAP,A,2003,12.05,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,GHG,TONNE_CAP,A,2003,14,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,GHG,THND_TONNECO2,A,2003,19061.38,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,NOX,THND_TONNE,A,2003,47.427,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,NOX,KG_CAP,A,2003,34.833,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,SOX,THND_TONNE,A,2003,100.317,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,SOX,KG_CAP,A,2003,73.678,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,VOC,THND_TONNE,A,2003,35.781,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,VOC,KG_CAP,A,2003,26.279,,47,68.989,1370720,Europe,0,38388201606
EST,AIREMISSION,CO,THND_TONNE,A,2004,169.405,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,CO,KG_CAP,A,2004,124.916,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,CO2,MLN_TONNE,A,2004,16.62,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,CO2,TONNE_CAP,A,2004,12.17,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,GHG,TONNE_CAP,A,2004,14.251,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,GHG,THND_TONNECO2,A,2004,19326.769,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,NOX,THND_TONNE,A,2004,44.413,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,NOX,KG_CAP,A,2004,32.749,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,SOX,THND_TONNE,A,2004,88.171,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,SOX,KG_CAP,A,2004,65.016,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,VOC,THND_TONNE,A,2004,35.374,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,VOC,KG_CAP,A,2004,26.084,,48,68.862,1362550,Europe,0,38873823360
EST,AIREMISSION,CO,THND_TONNE,A,2005,153.309,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,CO,KG_CAP,A,2005,113.459,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,CO2,MLN_TONNE,A,2005,16.82,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,CO2,TONNE_CAP,A,2005,12.37,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,GHG,TONNE_CAP,A,2005,14.177,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,GHG,THND_TONNECO2,A,2005,19156.749,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,NOX,THND_TONNE,A,2005,40.824,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,NOX,KG_CAP,A,2005,30.213,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,SOX,THND_TONNE,A,2005,76.239,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,SOX,KG_CAP,A,2005,56.422,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,VOC,THND_TONNE,A,2005,33.189,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,VOC,KG_CAP,A,2005,24.562,,49,68.735,1354775,Europe,0,41937926754
EST,AIREMISSION,CO,THND_TONNE,A,2006,138.65,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,CO,KG_CAP,A,2006,103.007,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,CO2,MLN_TONNE,A,2006,15.53,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,CO2,TONNE_CAP,A,2006,11.5,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,GHG,TONNE_CAP,A,2006,13.706,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,GHG,THND_TONNECO2,A,2006,18448.724,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,NOX,THND_TONNE,A,2006,39.391,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,NOX,KG_CAP,A,2006,29.265,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,SOX,THND_TONNE,A,2006,69.893,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,SOX,KG_CAP,A,2006,51.925,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,VOC,THND_TONNE,A,2006,31.521,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,VOC,KG_CAP,A,2006,23.418,,50,68.607,1346810,Europe,0,40877904739
EST,AIREMISSION,CO,THND_TONNE,A,2007,154.565,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,CO,KG_CAP,A,2007,115.147,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,CO2,MLN_TONNE,A,2007,19.34,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,CO2,TONNE_CAP,A,2007,14.4,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,GHG,TONNE_CAP,A,2007,16.521,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,GHG,THND_TONNECO2,A,2007,22176.212,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,NOX,THND_TONNE,A,2007,43.643,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,NOX,KG_CAP,A,2007,32.513,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,SOX,THND_TONNE,A,2007,88.025,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,SOX,KG_CAP,A,2007,65.577,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,VOC,THND_TONNE,A,2007,29.248,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,VOC,KG_CAP,A,2007,21.789,,51,68.479,1340680,Europe,0,41293649052
EST,AIREMISSION,CO,THND_TONNE,A,2008,154.875,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,CO,KG_CAP,A,2008,115.556,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,CO2,MLN_TONNE,A,2008,17.76,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,CO2,TONNE_CAP,A,2008,13.27,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,GHG,TONNE_CAP,A,2008,14.921,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,GHG,THND_TONNECO2,A,2008,19998.389,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,NOX,THND_TONNE,A,2008,40.746,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,NOX,KG_CAP,A,2008,30.402,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,SOX,THND_TONNE,A,2008,69.467,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,SOX,KG_CAP,A,2008,51.831,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,VOC,THND_TONNE,A,2008,27.146,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,VOC,KG_CAP,A,2008,20.254,,52,68.351,1337090,Europe,0,41720996447
EST,AIREMISSION,CO,THND_TONNE,A,2009,153.861,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,CO,KG_CAP,A,2009,114.951,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,CO2,MLN_TONNE,A,2009,14.76,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,CO2,TONNE_CAP,A,2009,11.05,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,GHG,TONNE_CAP,A,2009,12.46,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,GHG,THND_TONNECO2,A,2009,16677.894,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,NOX,THND_TONNE,A,2009,35.325,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,NOX,KG_CAP,A,2009,26.392,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,SOX,THND_TONNE,A,2009,54.869,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,SOX,KG_CAP,A,2009,40.993,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,VOC,THND_TONNE,A,2009,24.582,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,VOC,KG_CAP,A,2009,18.365,,53,68.223,1334515,Europe,0,42142368880
EST,AIREMISSION,CO,THND_TONNE,A,2010,154.676,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,CO,KG_CAP,A,2010,115.699,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,CO2,MLN_TONNE,A,2010,18.65,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,CO2,TONNE_CAP,A,2010,13.99,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,GHG,TONNE_CAP,A,2010,15.815,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,GHG,THND_TONNECO2,A,2010,21143.452,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,NOX,THND_TONNE,A,2010,41.681,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,NOX,KG_CAP,A,2010,31.178,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,SOX,THND_TONNE,A,2010,83.266,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,SOX,KG_CAP,A,2010,62.284,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,VOC,THND_TONNE,A,2010,24.209,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,VOC,KG_CAP,A,2010,18.109,,54,68.094,1331475,Europe,0,42565925855
EST,AIREMISSION,CO,THND_TONNE,A,2011,130.164,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,CO,KG_CAP,A,2011,97.505,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,CO2,MLN_TONNE,A,2011,17.71,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,CO2,TONNE_CAP,A,2011,13.32,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,GHG,TONNE_CAP,A,2011,15.868,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,GHG,THND_TONNECO2,A,2011,21182.67,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,NOX,THND_TONNE,A,2011,39.821,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,NOX,KG_CAP,A,2011,29.83,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,SOX,THND_TONNE,A,2011,72.761,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,SOX,KG_CAP,A,2011,54.505,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,VOC,THND_TONNE,A,2011,23.768,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,VOC,KG_CAP,A,2011,17.804,,55,67.965,1327439,Europe,0,42948376267
EST,AIREMISSION,CO,THND_TONNE,A,2012,140.287,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,CO,KG_CAP,A,2012,105.535,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,CO2,MLN_TONNE,A,2012,16.44,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,CO2,TONNE_CAP,A,2012,12.41,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,GHG,TONNE_CAP,A,2012,15.134,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,GHG,THND_TONNECO2,A,2012,20118.052,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,NOX,THND_TONNE,A,2012,36.49,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,NOX,KG_CAP,A,2012,27.451,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,SOX,THND_TONNE,A,2012,40.619,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,SOX,KG_CAP,A,2012,30.557,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,VOC,THND_TONNE,A,2012,23.454,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,VOC,KG_CAP,A,2012,17.644,,56,67.835,1322696,Europe,0,43373878608
EST,AIREMISSION,CO,THND_TONNE,A,2013,133.514,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,CO,KG_CAP,A,2013,101.134,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,CO2,MLN_TONNE,A,2013,18.86,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,CO2,TONNE_CAP,A,2013,14.29,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,GHG,TONNE_CAP,A,2013,16.556,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,GHG,THND_TONNECO2,A,2013,21856.276,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,NOX,THND_TONNE,A,2013,33.781,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,NOX,KG_CAP,A,2013,25.588,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,SOX,THND_TONNE,A,2013,36.526,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,SOX,KG_CAP,A,2013,27.668,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,VOC,THND_TONNE,A,2013,22.864,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,VOC,KG_CAP,A,2013,17.319,,57,67.721,1317997,Europe,0,43366348352
EST,AIREMISSION,CO,THND_TONNE,A,2014,126.396,,58,67.622,1314545,Europe,0,43566240338
EST,AIREMISSION,CO,KG_CAP,A,2014,96.063,,58,67.622,1314545,Europe,0,43566240338
EST,AIREMISSION,CO2,MLN_TONNE,A,2014,17.52,,58,67.622,1314545,Europe,0,43566240338
EST,AIREMISSION,CO2,TONNE_CAP,A,2014,13.31,,58,67.622,1314545,Europe,0,43566240338
EST,AIREMISSION,GHG,TONNE_CAP,A,2014,16.022,,58,67.622,1314545,Europe,0,43566240338
EST,AIREMISSION,GHG,THND_TONNECO2,A,2014,21081.126,,58,67.622,1314545,Europe,0,43566240338
